id,model_id,tag_type,tag_alias,tag,min_val,max_val,avg_exception,nan_exception,stuck_exception
13550,1,pi_tag,f2_cell_2_radiant_temp_a,292TI2847.PV,,,,True,
13551,1,pi_tag,a_train_pass_1_feed,292FC1401.PV,,,,True,True
13552,1,pi_tag,a_train_pass_2_feed,292FC1402.PV,,,,,
13553,1,pi_tag,f1_cell_1_radiant_temp_a,292TI1807.PV,2.0,10.0,True,False,True
13554,1,pi_tag,f2_cell_1_stack_temp_a,292TI2705A.PV,8.0,18.0,True,True,True
13555,1,pi_tag,a_train_pass_3_feed,292FC1403.PV,,,True,,
13556,1,pi_tag,a_train_pass_4_feed,292FC1404.PV,,,,,
13557,1,pi_tag,heater_1_total_chrg,292FY1451.PV,,,,True,
13558,1,pi_tag,heater_total_chrg,292FY2452.PV,,,,,
13559,1,pi_tag,f1_cell_2_radiant_temp_a,292TI1847.PV,12.0,18.0,False,False,False
13560,1,pi_tag,f1_pass_1_outlet_temp,292TC1701.PV,,,True,,
13561,1,pi_tag,f1_cell_1_radiant_temp_b,292TI1808.PV,,,True,,
13562,1,pi_tag,f1_cell_1_stack_temp,292TI1881.PV,,,,True,
13563,1,pi_tag,f1_cell_1_west_stack_o2,292AI1305A.PV,,,True,,True
13564,1,pi_tag,f2_cell_1_radiant_temp_a,292TI2807.PV,1.0,2.0,False,True,False
13565,1,pi_tag,a_train_pass_2_feed,292FC1402.PV,,,,,
13566,1,pi_tag,f1_hffghfffg,292TC1701.PV,,,True,,
13567,1,pi_tag,f1_cell_1_east_stack_o2,292AI1306A.PV,,,,,
13568,1,calc_tag,bfw/feed_f1p1,{a_train_pass_1_bfw}/{a_train_pass_1_feed},,,,,
13569,1,calc_tag,bfw/feed_f1p2,{a_train_pass_2_bfw}/{a_train_pass_2_feed},,,,,
13570,1,calc_tag,bfw/feed_f1p3,{a_train_pass_3_bfw}/{a_train_pass_3_feed},,,,,
13571,1,calc_tag,bfw/feed_f1p4,{a_train_pass_4_bfw}/{a_train_pass_4_feed},,,,,
13572,1,calc_tag,bfw/feed_f2p1,{b_train_pass_1_bfw}/{b_train_pass_1_feed},,,,,
13573,1,calc_tag,bfw/feed_f2p2,{b_train_pass_2_bfw}/{b_train_pass_2_feed},,,,,
13574,1,calc_tag,bfw/feed_f2p3,{b_train_pass_3_bfw}/{b_train_pass_3_feed},,,,,
13575,1,calc_tag,bfw/feed_f2p4,{b_train_pass_4_bfw}/{b_train_pass_4_feed},,,,,
13576,1,calc_tag,firedduty/feed_f1p1,({fg_ghv}*{f1_pass_1_fg_flow})/({a_train_pass_1_feed}*10000),,,,,
13577,1,calc_tag,firedduty/feed_f1p2,({fg_ghv}*{f1_pass_2_fg_flow})/({a_train_pass_2_feed}*10000),,,,True,
13578,1,pi_tag,f2_cell_1_stack_temp_b,292TI2705B.PV,5.0,13.0,False,True,True
13579,1,pi_tag,f1_cell_1_radiant_temp_a,292TI1807.PV,2.0,10.0,True,False,True
13580,1,pi_tag,f2_cell_1_stack_temp_a,292TI2705A.PV,8.0,18.0,True,True,True
13581,1,pi_tag,f1_cell_2_radiant_temp_a,292TI1847.PV,12.0,18.0,False,False,False
13582,1,pi_tag,f2_cell_1_radiant_temp_a,292TI2807.PV,1.0,2.0,False,True,False
13583,1,pi_tag,f2_cell_2_radiant_temp_a,292TI2847.PV,,,,True,
13584,1,pi_tag,a_train_pass_1_feed,292FC1401.PV,,,,True,True
13585,1,pi_tag,a_train_pass_2_feed,292FC1402.PV,,,,,
13586,1,pi_tag,a_train_pass_3_feed,292FC1403.PV,,,True,,
13587,1,pi_tag,a_train_pass_4_feed,292FC1404.PV,,,,,
13588,1,pi_tag,heater_1_total_chrg,292FY1451.PV,,,,True,
13589,1,pi_tag,heater_total_chrg,292FY2452.PV,,,,,
13590,1,pi_tag,f1_pass_1_outlet_temp,292TC1701.PV,,,True,,
13591,1,pi_tag,f1_cell_1_radiant_temp_b,292TI1808.PV,,,True,,
13592,1,pi_tag,f1_cell_1_stack_temp,292TI1881.PV,,,,True,
13593,1,pi_tag,f1_cell_1_west_stack_o2,292AI1305A.PV,,,True,,True
13594,1,pi_tag,f1_cell_1_east_stack_o2,292AI1306A.PV,,,,,
13595,1,calc_tag,bfw/feed_f1p1,{a_train_pass_1_bfw}/{a_train_pass_1_feed},,,,,
13596,1,calc_tag,bfw/feed_f1p2,{a_train_pass_2_bfw}/{a_train_pass_2_feed},,,,,
13597,1,calc_tag,bfw/feed_f1p3,{a_train_pass_3_bfw}/{a_train_pass_3_feed},,,,,
13598,1,calc_tag,bfw/feed_f1p4,{a_train_pass_4_bfw}/{a_train_pass_4_feed},,,,,
13599,1,calc_tag,bfw/feed_f2p1,{b_train_pass_1_bfw}/{b_train_pass_1_feed},,,,,
13600,1,calc_tag,bfw/feed_f2p2,{b_train_pass_2_bfw}/{b_train_pass_2_feed},,,,,
13601,1,calc_tag,bfw/feed_f2p3,{b_train_pass_3_bfw}/{b_train_pass_3_feed},,,,,
13602,1,calc_tag,bfw/feed_f2p4,{b_train_pass_4_bfw}/{b_train_pass_4_feed},,,,,
13603,1,calc_tag,firedduty/feed_f1p1,({fg_ghv}*{f1_pass_1_fg_flow})/({a_train_pass_1_feed}*10000),,,,,
13604,1,calc_tag,firedduty/feed_f1p2,({fg_ghv}*{f1_pass_2_fg_flow})/({a_train_pass_2_feed}*10000),,,,True,
13605,1,pi_tag,f2_cell_1_stack_temp_b,292TI2705B.PV,5.0,13.0,False,True,True
13606,1,pi_tag,f1_cell_1_radiant_temp_a,292TI1807.PV,2.0,10.0,True,False,True
13607,1,pi_tag,f2_cell_1_stack_temp_a,292TI2705A.PV,8.0,18.0,True,True,True
13608,1,pi_tag,f1_cell_2_radiant_temp_a,292TI1847.PV,12.0,18.0,False,False,False
13609,1,pi_tag,f2_cell_1_radiant_temp_a,292TI2807.PV,1.0,2.0,False,True,False
13610,1,pi_tag,f2_cell_2_radiant_temp_a,292TI2847.PV,,,,True,
13611,1,pi_tag,a_train_pass_1_feed,292FC1401.PV,,,,True,True
13612,1,pi_tag,a_train_pass_3_feed,292FC1403.PV,,,True,,
13613,1,pi_tag,heater_1_total_chrg,292FY1451.PV,,,,True,
13614,1,pi_tag,f1_cell_1_radiant_temp_b,292TI1808.PV,,,True,,
13615,1,pi_tag,f1_cell_1_stack_temp,292TI1881.PV,,,,True,
13616,1,pi_tag,f1_cell_1_west_stack_o2,292AI1305A.PV,,,True,,True
13617,1,pi_tag,f1_cell_1_east_stack_o2,292AI1306A.PV,,,,,
13618,1,calc_tag,bfw/feed_f1p1,{a_train_pass_1_bfw}/{a_train_pass_1_feed},,,,,
13619,1,calc_tag,bfw/feed_f1p2,{a_train_pass_2_bfw}/{a_train_pass_2_feed},,,,,
13620,1,calc_tag,bfw/feed_f1p3,{a_train_pass_3_bfw}/{a_train_pass_3_feed},,,,,
13621,1,calc_tag,bfw/feed_f1p4,{a_train_pass_4_bfw}/{a_train_pass_4_feed},,,,,
13622,1,calc_tag,bfw/feed_f2p1,{b_train_pass_1_bfw}/{b_train_pass_1_feed},,,,,
13623,1,calc_tag,bfw/feed_f2p2,{b_train_pass_2_bfw}/{b_train_pass_2_feed},,,,,
13624,1,calc_tag,bfw/feed_f2p3,{b_train_pass_3_bfw}/{b_train_pass_3_feed},,,,,
13625,1,calc_tag,bfw/feed_f2p4,{b_train_pass_4_bfw}/{b_train_pass_4_feed},,,,,
13626,1,calc_tag,firedduty/feed_f1p1,({fg_ghv}*{f1_pass_1_fg_flow})/({a_train_pass_1_feed}*10000),,,,,
13627,1,calc_tag,firedduty/feed_f1p2,({fg_ghv}*{f1_pass_2_fg_flow})/({a_train_pass_2_feed}*10000),,,,True,
13628,1,pi_tag,f2_cell_1_stack_temp_b,292TI2705B.PV,5.0,13.0,False,True,True
13629,1,pi_tag,a_train_pass_4_feed,292FC14,,,,,
13630,1,pi_tag,heate,292FY2452.PV,,6.0,,,
13631,1,pi_tag,f2_cell_2_radiant_temp_a,292TI2847.PV,,,,True,
13632,1,pi_tag,a_train_pass_1_feed,292FC1401.PV,,,,True,True
13633,1,pi_tag,a_train_pass_2_feed,292FC1402.PV,,,,,
13634,1,pi_tag,f1_cell_1_radiant_temp_a,292TI1807.PV,2.0,10.0,True,False,True
13635,1,pi_tag,f2_cell_1_stack_temp_a,292TI2705A.PV,8.0,18.0,True,True,True
13636,1,pi_tag,a_train_pass_3_feed,292FC1403.PV,,,True,,
13637,1,pi_tag,a_train_pass_4_feed,292FC1404.PV,,,,,
13638,1,pi_tag,heater_1_total_chrg,292FY1451.PV,,,,True,
13639,1,pi_tag,heater_total_chrg,292FY2452.PV,,,,,
13640,1,pi_tag,f1_cell_2_radiant_temp_a,292TI1847.PV,12.0,18.0,False,False,False
13641,1,pi_tag,f1_pass_1_outlet_temp,292TC1701.PV,,,True,,
13642,1,pi_tag,f1_cell_1_radiant_temp_b,292TI1808.PV,,,True,,
13643,1,pi_tag,f1_cell_1_stack_temp,292TI1881.PV,,,,True,
13644,1,pi_tag,f1_cell_1_west_stack_o2,292AI1305A.PV,,,True,,True
13645,1,pi_tag,f2_cell_1_radiant_temp_a,292TI2807.PV,1.0,2.0,False,True,False
13646,1,pi_tag,a_train_pass_2_feed,292FC1402.PV,,,,,
13647,1,pi_tag,f1_hffghfffg,292TC1701.PV,,,True,,
13648,1,pi_tag,f1_cell_1_east_stack_o2,292AI1306A.PV,,,,,
13649,1,calc_tag,bfw/feed_f1p1,{a_train_pass_1_bfw}/{a_train_pass_1_feed},,,,,
13650,1,calc_tag,bfw/feed_f1p2,{a_train_pass_2_bfw}/{a_train_pass_2_feed},,,,,
13651,1,calc_tag,bfw/feed_f1p3,{a_train_pass_3_bfw}/{a_train_pass_3_feed},,,,,
13652,1,calc_tag,bfw/feed_f1p4,{a_train_pass_4_bfw}/{a_train_pass_4_feed},,,,,
13653,1,calc_tag,bfw/feed_f2p1,{b_train_pass_1_bfw}/{b_train_pass_1_feed},,,,,
13654,1,calc_tag,bfw/feed_f2p2,{b_train_pass_2_bfw}/{b_train_pass_2_feed},,,,,
13655,1,calc_tag,bfw/feed_f2p3,{b_train_pass_3_bfw}/{b_train_pass_3_feed},,,,,
13656,1,calc_tag,bfw/feed_f2p4,{b_train_pass_4_bfw}/{b_train_pass_4_feed},,,,,
13657,1,calc_tag,firedduty/feed_f1p1,({fg_ghv}*{f1_pass_1_fg_flow})/({a_train_pass_1_feed}*10000),,,,,
13658,1,calc_tag,firedduty/feed_f1p2,({fg_ghv}*{f1_pass_2_fg_flow})/({a_train_pass_2_feed}*10000),,,,True,
13659,1,pi_tag,f2_cell_1_stack_temp_b,292TI2705B.PV,5.0,13.0,False,True,True
13660,1,pi_tag,f1_cell_1_radiant_temp_a,292TI1807.PV,2.0,10.0,True,False,True
13661,1,pi_tag,f2_cell_1_stack_temp_a,292TI2705A.PV,8.0,18.0,True,True,True
13662,1,pi_tag,f1_cell_2_radiant_temp_a,292TI1847.PV,12.0,18.0,False,False,False
13663,1,pi_tag,f2_cell_1_radiant_temp_a,292TI2807.PV,1.0,2.0,False,True,False
13664,1,pi_tag,f2_cell_2_radiant_temp_a,292TI2847.PV,,,,True,
13665,1,pi_tag,a_train_pass_1_feed,292FC1401.PV,,,,True,True
13666,1,pi_tag,a_train_pass_2_feed,292FC1402.PV,,,,,
13667,1,pi_tag,a_train_pass_3_feed,292FC1403.PV,,,True,,
13668,1,pi_tag,a_train_pass_4_feed,292FC1404.PV,,,,,
13669,1,pi_tag,heater_1_total_chrg,292FY1451.PV,,,,True,
13670,1,pi_tag,heater_total_chrg,292FY2452.PV,,,,,
13671,1,pi_tag,f1_pass_1_outlet_temp,292TC1701.PV,,,True,,
13672,1,pi_tag,f1_cell_1_radiant_temp_b,292TI1808.PV,,,True,,
13673,1,pi_tag,f1_cell_1_stack_temp,292TI1881.PV,,,,True,
13674,1,pi_tag,f1_cell_1_west_stack_o2,292AI1305A.PV,,,True,,True
13675,1,pi_tag,f1_cell_1_east_stack_o2,292AI1306A.PV,,,,,
13676,1,calc_tag,bfw/feed_f1p1,{a_train_pass_1_bfw}/{a_train_pass_1_feed},,,,,
13677,1,calc_tag,bfw/feed_f1p2,{a_train_pass_2_bfw}/{a_train_pass_2_feed},,,,,
13678,1,calc_tag,bfw/feed_f1p3,{a_train_pass_3_bfw}/{a_train_pass_3_feed},,,,,
13679,1,calc_tag,bfw/feed_f1p4,{a_train_pass_4_bfw}/{a_train_pass_4_feed},,,,,
13680,1,calc_tag,bfw/feed_f2p1,{b_train_pass_1_bfw}/{b_train_pass_1_feed},,,,,
13681,1,calc_tag,bfw/feed_f2p2,{b_train_pass_2_bfw}/{b_train_pass_2_feed},,,,,
13682,1,calc_tag,bfw/feed_f2p3,{b_train_pass_3_bfw}/{b_train_pass_3_feed},,,,,
13683,1,calc_tag,bfw/feed_f2p4,{b_train_pass_4_bfw}/{b_train_pass_4_feed},,,,,
13684,1,calc_tag,firedduty/feed_f1p1,({fg_ghv}*{f1_pass_1_fg_flow})/({a_train_pass_1_feed}*10000),,,,,
13685,1,calc_tag,firedduty/feed_f1p2,({fg_ghv}*{f1_pass_2_fg_flow})/({a_train_pass_2_feed}*10000),,,,True,
13686,1,pi_tag,f2_cell_1_stack_temp_b,292TI2705B.PV,5.0,13.0,False,True,True
13687,1,pi_tag,f1_cell_1_radiant_temp_a,292TI1807.PV,2.0,10.0,True,False,True
13688,1,pi_tag,f2_cell_1_stack_temp_a,292TI2705A.PV,8.0,18.0,True,True,True
13689,1,pi_tag,f1_cell_2_radiant_temp_a,292TI1847.PV,12.0,18.0,False,False,False
13690,1,pi_tag,f2_cell_1_radiant_temp_a,292TI2807.PV,1.0,2.0,False,True,False
14405,1,calc_tag,bfw/feed_f1p1,{a_train_pass_1_bfw}/{a_train_pass_1_feed},,,,,
14406,1,calc_tag,bfw/feed_f1p2,{a_train_pass_2_bfw}/{a_train_pass_2_feed},,,,,
14407,1,calc_tag,bfw/feed_f1p3,{a_train_pass_3_bfw}/{a_train_pass_3_feed},,,,,
14408,1,calc_tag,bfw/feed_f1p4,{a_train_pass_4_bfw}/{a_train_pass_4_feed},,,,,
14409,1,calc_tag,bfw/feed_f2p1,{b_train_pass_1_bfw}/{b_train_pass_1_feed},,,,,
14410,1,calc_tag,bfw/feed_f2p2,{b_train_pass_2_bfw}/{b_train_pass_2_feed},,,,,
14411,1,calc_tag,bfw/feed_f2p3,{b_train_pass_3_bfw}/{b_train_pass_3_feed},,,,,
14412,1,calc_tag,bfw/feed_f2p4,{b_train_pass_4_bfw}/{b_train_pass_4_feed},,,,,
14413,1,calc_tag,firedduty/feed_f1p1,({fg_ghv}*{f1_pass_1_fg_flow})/({a_train_pass_1_feed}*10000),,,,,
14414,1,calc_tag,firedduty/feed_f1p2,({fg_ghv}*{f1_pass_2_fg_flow})/({a_train_pass_2_feed}*10000),,,,True,
14415,1,pi_tag,f2_cell_1_stack_temp_b,292TI2705B.PV,5.0,13.0,False,True,True
14416,1,pi_tag,f1_cell_1_radiant_temp_a,292TI1807.PV,2.0,10.0,True,False,True
14417,1,pi_tag,f2_cell_1_stack_temp_a,292TI2705A.PV,8.0,18.0,True,True,True
14418,1,pi_tag,f1_cell_2_radiant_temp_a,292TI1847.PV,12.0,18.0,False,False,False
14419,1,pi_tag,f2_cell_1_radiant_temp_a,292TI2807.PV,1.0,2.0,False,True,False
14420,1,pi_tag,f2_cell_2_radiant_temp_a,292TI2847.PV,,,,True,
14421,1,pi_tag,a_train_pass_1_feed,292FC1401.PV,,,,True,True
14422,1,pi_tag,a_train_pass_3_feed,292FC1403.PV,,,True,,
14423,1,pi_tag,heater_1_total_chrg,292FY1451.PV,,,,True,
14424,1,pi_tag,f1_cell_1_radiant_temp_b,292TI1808.PV,,,True,,
14425,1,pi_tag,f1_cell_1_stack_temp,292TI1881.PV,,,,True,
14426,1,pi_tag,f1_cell_1_west_stack_o2,292AI1305A.PV,,,True,,True
14427,1,pi_tag,f1_cell_1_east_stack_o2,292AI1306A.PV,,,,,
14428,1,calc_tag,bfw/feed_f1p1,{a_train_pass_1_bfw}/{a_train_pass_1_feed},,,,,
14429,1,calc_tag,bfw/feed_f1p2,{a_train_pass_2_bfw}/{a_train_pass_2_feed},,,,,
14430,1,calc_tag,bfw/feed_f1p3,{a_train_pass_3_bfw}/{a_train_pass_3_feed},,,,,
14431,1,calc_tag,bfw/feed_f1p4,{a_train_pass_4_bfw}/{a_train_pass_4_feed},,,,,
14432,1,calc_tag,bfw/feed_f2p1,{b_train_pass_1_bfw}/{b_train_pass_1_feed},,,,,
14433,1,calc_tag,bfw/feed_f2p2,{b_train_pass_2_bfw}/{b_train_pass_2_feed},,,,,
14434,1,calc_tag,bfw/feed_f2p3,{b_train_pass_3_bfw}/{b_train_pass_3_feed},,,,,
14435,1,calc_tag,bfw/feed_f2p4,{b_train_pass_4_bfw}/{b_train_pass_4_feed},,,,,
14436,1,calc_tag,firedduty/feed_f1p1,({fg_ghv}*{f1_pass_1_fg_flow})/({a_train_pass_1_feed}*10000),,,,,
14437,1,calc_tag,firedduty/feed_f1p2,({fg_ghv}*{f1_pass_2_fg_flow})/({a_train_pass_2_feed}*10000),,,,True,
14438,1,pi_tag,f2_cell_1_stack_temp_b,292TI2705B.PV,5.0,13.0,False,True,True
14439,1,pi_tag,a_train_pass_4_feed,292FC14,,,,,
14440,1,pi_tag,heate,292FY2452.PV,,6.0,,,
14441,1,pi_tag,f2_cell_2_radiant_temp_a,292TI2847.PV,,,,True,
14442,1,pi_tag,a_train_pass_1_feed,292FC1401.PV,,,,True,True
14443,1,pi_tag,a_train_pass_2_feed,292FC1402.PV,,,,,
14444,1,pi_tag,f1_cell_1_radiant_temp_a,292TI1807.PV,2.0,10.0,True,False,True
14445,1,pi_tag,f2_cell_1_stack_temp_a,292TI2705A.PV,8.0,18.0,True,True,True
14446,1,pi_tag,a_train_pass_3_feed,292FC1403.PV,,,True,,
14447,1,pi_tag,a_train_pass_4_feed,292FC1404.PV,,,,,
14448,1,pi_tag,heater_1_total_chrg,292FY1451.PV,,,,True,
14449,1,pi_tag,heater_total_chrg,292FY2452.PV,,,,,
14450,1,pi_tag,f1_cell_2_radiant_temp_a,292TI1847.PV,12.0,18.0,False,False,False
14451,1,pi_tag,f1_pass_1_outlet_temp,292TC1701.PV,,,True,,
14452,1,pi_tag,f1_cell_1_radiant_temp_b,292TI1808.PV,,,True,,
14453,1,pi_tag,f1_cell_1_stack_temp,292TI1881.PV,,,,True,
14454,1,pi_tag,f1_cell_1_west_stack_o2,292AI1305A.PV,,,True,,True
14455,1,pi_tag,f2_cell_1_radiant_temp_a,292TI2807.PV,1.0,2.0,False,True,False
14456,1,pi_tag,a_train_pass_2_feed,292FC1402.PV,,,,,
14457,1,pi_tag,f1_hffghfffg,292TC1701.PV,,,True,,
14458,1,pi_tag,f1_cell_1_east_stack_o2,292AI1306A.PV,,,,,
14459,1,calc_tag,bfw/feed_f1p1,{a_train_pass_1_bfw}/{a_train_pass_1_feed},,,,,
14460,1,calc_tag,bfw/feed_f1p2,{a_train_pass_2_bfw}/{a_train_pass_2_feed},,,,,
14461,1,calc_tag,bfw/feed_f1p3,{a_train_pass_3_bfw}/{a_train_pass_3_feed},,,,,
14462,1,calc_tag,bfw/feed_f1p4,{a_train_pass_4_bfw}/{a_train_pass_4_feed},,,,,
14463,1,calc_tag,bfw/feed_f2p1,{b_train_pass_1_bfw}/{b_train_pass_1_feed},,,,,
14464,1,calc_tag,bfw/feed_f2p2,{b_train_pass_2_bfw}/{b_train_pass_2_feed},,,,,
14465,1,calc_tag,bfw/feed_f2p3,{b_train_pass_3_bfw}/{b_train_pass_3_feed},,,,,
14466,1,calc_tag,bfw/feed_f2p4,{b_train_pass_4_bfw}/{b_train_pass_4_feed},,,,,
14467,1,calc_tag,firedduty/feed_f1p1,({fg_ghv}*{f1_pass_1_fg_flow})/({a_train_pass_1_feed}*10000),,,,,
13691,1,pi_tag,f2_cell_2_radiant_temp_a,292TI2847.PV,,,,True,
13692,1,pi_tag,a_train_pass_1_feed,292FC1401.PV,,,,True,True
13693,1,pi_tag,a_train_pass_3_feed,292FC1403.PV,,,True,,
13694,1,pi_tag,heater_1_total_chrg,292FY1451.PV,,,,True,
13695,1,pi_tag,f1_cell_1_radiant_temp_b,292TI1808.PV,,,True,,
13696,1,pi_tag,f1_cell_1_stack_temp,292TI1881.PV,,,,True,
13697,1,pi_tag,f1_cell_1_west_stack_o2,292AI1305A.PV,,,True,,True
13698,1,pi_tag,f1_cell_1_east_stack_o2,292AI1306A.PV,,,,,
13699,1,calc_tag,bfw/feed_f1p1,{a_train_pass_1_bfw}/{a_train_pass_1_feed},,,,,
13700,1,calc_tag,bfw/feed_f1p2,{a_train_pass_2_bfw}/{a_train_pass_2_feed},,,,,
13701,1,calc_tag,bfw/feed_f1p3,{a_train_pass_3_bfw}/{a_train_pass_3_feed},,,,,
13702,1,calc_tag,bfw/feed_f1p4,{a_train_pass_4_bfw}/{a_train_pass_4_feed},,,,,
13703,1,calc_tag,bfw/feed_f2p1,{b_train_pass_1_bfw}/{b_train_pass_1_feed},,,,,
13704,1,calc_tag,bfw/feed_f2p2,{b_train_pass_2_bfw}/{b_train_pass_2_feed},,,,,
13705,1,calc_tag,bfw/feed_f2p3,{b_train_pass_3_bfw}/{b_train_pass_3_feed},,,,,
13706,1,calc_tag,bfw/feed_f2p4,{b_train_pass_4_bfw}/{b_train_pass_4_feed},,,,,
13707,1,calc_tag,firedduty/feed_f1p1,({fg_ghv}*{f1_pass_1_fg_flow})/({a_train_pass_1_feed}*10000),,,,,
13708,1,calc_tag,firedduty/feed_f1p2,({fg_ghv}*{f1_pass_2_fg_flow})/({a_train_pass_2_feed}*10000),,,,True,
13709,1,pi_tag,f2_cell_1_stack_temp_b,292TI2705B.PV,5.0,13.0,False,True,True
13710,1,pi_tag,a_train_pass_4_feed,292FC14,,,,,
13711,1,pi_tag,heate,292FY2452.PV,,6.0,,,
13712,1,pi_tag,f2_cell_2_radiant_temp_a,292TI2847.PV,,,,True,
13713,1,pi_tag,a_train_pass_1_feed,292FC1401.PV,,,,True,True
13714,1,pi_tag,a_train_pass_2_feed,292FC1402.PV,,,,,
13715,1,pi_tag,f1_cell_1_radiant_temp_a,292TI1807.PV,2.0,10.0,True,False,True
13716,1,pi_tag,f2_cell_1_stack_temp_a,292TI2705A.PV,8.0,18.0,True,True,True
13717,1,pi_tag,a_train_pass_3_feed,292FC1403.PV,,,True,,
13718,1,pi_tag,a_train_pass_4_feed,292FC1404.PV,,,,,
13719,1,pi_tag,heater_1_total_chrg,292FY1451.PV,,,,True,
13720,1,pi_tag,heater_total_chrg,292FY2452.PV,,,,,
13721,1,pi_tag,f1_cell_2_radiant_temp_a,292TI1847.PV,12.0,18.0,False,False,False
13722,1,pi_tag,f1_pass_1_outlet_temp,292TC1701.PV,,,True,,
13723,1,pi_tag,f1_cell_1_radiant_temp_b,292TI1808.PV,,,True,,
13724,1,pi_tag,f1_cell_1_stack_temp,292TI1881.PV,,,,True,
13725,1,pi_tag,f1_cell_1_west_stack_o2,292AI1305A.PV,,,True,,True
13726,1,pi_tag,f2_cell_1_radiant_temp_a,292TI2807.PV,1.0,2.0,False,True,False
13727,1,pi_tag,a_train_pass_2_feed,292FC1402.PV,,,,,
13728,1,pi_tag,f1_hffghfffg,292TC1701.PV,,,True,,
13729,1,pi_tag,f1_cell_1_east_stack_o2,292AI1306A.PV,,,,,
13730,1,calc_tag,bfw/feed_f1p1,{a_train_pass_1_bfw}/{a_train_pass_1_feed},,,,,
13731,1,calc_tag,bfw/feed_f1p2,{a_train_pass_2_bfw}/{a_train_pass_2_feed},,,,,
13732,1,calc_tag,bfw/feed_f1p3,{a_train_pass_3_bfw}/{a_train_pass_3_feed},,,,,
13733,1,calc_tag,bfw/feed_f1p4,{a_train_pass_4_bfw}/{a_train_pass_4_feed},,,,,
13734,1,calc_tag,bfw/feed_f2p1,{b_train_pass_1_bfw}/{b_train_pass_1_feed},,,,,
13735,1,calc_tag,bfw/feed_f2p2,{b_train_pass_2_bfw}/{b_train_pass_2_feed},,,,,
13736,1,calc_tag,bfw/feed_f2p3,{b_train_pass_3_bfw}/{b_train_pass_3_feed},,,,,
13737,1,calc_tag,bfw/feed_f2p4,{b_train_pass_4_bfw}/{b_train_pass_4_feed},,,,,
13738,1,calc_tag,firedduty/feed_f1p1,({fg_ghv}*{f1_pass_1_fg_flow})/({a_train_pass_1_feed}*10000),,,,,
13739,1,calc_tag,firedduty/feed_f1p2,({fg_ghv}*{f1_pass_2_fg_flow})/({a_train_pass_2_feed}*10000),,,,True,
13740,1,pi_tag,f2_cell_1_stack_temp_b,292TI2705B.PV,5.0,13.0,False,True,True
13741,1,pi_tag,f1_cell_1_radiant_temp_a,292TI1807.PV,2.0,10.0,True,False,True
13742,1,pi_tag,f2_cell_1_stack_temp_a,292TI2705A.PV,8.0,18.0,True,True,True
13743,1,pi_tag,f1_cell_2_radiant_temp_a,292TI1847.PV,12.0,18.0,False,False,False
13744,1,pi_tag,f2_cell_1_radiant_temp_a,292TI2807.PV,1.0,2.0,False,True,False
13745,1,pi_tag,f2_cell_2_radiant_temp_a,292TI2847.PV,,,,True,
13746,1,pi_tag,a_train_pass_1_feed,292FC1401.PV,,,,True,True
13747,1,pi_tag,a_train_pass_2_feed,292FC1402.PV,,,,,
13748,1,pi_tag,a_train_pass_3_feed,292FC1403.PV,,,True,,
13749,1,pi_tag,a_train_pass_4_feed,292FC1404.PV,,,,,
13750,1,pi_tag,heater_1_total_chrg,292FY1451.PV,,,,True,
13751,1,pi_tag,heater_total_chrg,292FY2452.PV,,,,,
13752,1,pi_tag,f1_pass_1_outlet_temp,292TC1701.PV,,,True,,
13753,1,pi_tag,f1_cell_1_radiant_temp_b,292TI1808.PV,,,True,,
13754,1,pi_tag,f1_cell_1_stack_temp,292TI1881.PV,,,,True,
13755,1,pi_tag,f1_cell_1_west_stack_o2,292AI1305A.PV,,,True,,True
13756,1,pi_tag,f1_cell_1_east_stack_o2,292AI1306A.PV,,,,,
13757,1,calc_tag,bfw/feed_f1p1,{a_train_pass_1_bfw}/{a_train_pass_1_feed},,,,,
13758,1,calc_tag,bfw/feed_f1p2,{a_train_pass_2_bfw}/{a_train_pass_2_feed},,,,,
13759,1,calc_tag,bfw/feed_f1p3,{a_train_pass_3_bfw}/{a_train_pass_3_feed},,,,,
13760,1,calc_tag,bfw/feed_f1p4,{a_train_pass_4_bfw}/{a_train_pass_4_feed},,,,,
13761,1,calc_tag,bfw/feed_f2p1,{b_train_pass_1_bfw}/{b_train_pass_1_feed},,,,,
13762,1,calc_tag,bfw/feed_f2p2,{b_train_pass_2_bfw}/{b_train_pass_2_feed},,,,,
13763,1,calc_tag,bfw/feed_f2p3,{b_train_pass_3_bfw}/{b_train_pass_3_feed},,,,,
13764,1,calc_tag,bfw/feed_f2p4,{b_train_pass_4_bfw}/{b_train_pass_4_feed},,,,,
13765,1,calc_tag,firedduty/feed_f1p1,({fg_ghv}*{f1_pass_1_fg_flow})/({a_train_pass_1_feed}*10000),,,,,
13766,1,calc_tag,firedduty/feed_f1p2,({fg_ghv}*{f1_pass_2_fg_flow})/({a_train_pass_2_feed}*10000),,,,True,
13767,1,pi_tag,f2_cell_1_stack_temp_b,292TI2705B.PV,5.0,13.0,False,True,True
13768,1,pi_tag,f1_cell_1_radiant_temp_a,292TI1807.PV,2.0,10.0,True,False,True
13769,1,pi_tag,f2_cell_1_stack_temp_a,292TI2705A.PV,8.0,18.0,True,True,True
13770,1,pi_tag,f1_cell_2_radiant_temp_a,292TI1847.PV,12.0,18.0,False,False,False
